Attrition,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0,31,1,1274,0,9,1,4,1,1905,3,1,33,3,3,5,2,0,10648,14394,1,1,0,25,4,4,80,1,13,6,4,13,8,0,8
1,33,1,587,0,10,1,3,1,1907,1,1,38,1,1,6,4,0,3408,6705,7,1,0,13,3,1,80,3,8,2,3,4,3,1,3
0,30,1,413,2,7,1,2,1,1908,4,1,57,3,1,1,2,1,2983,18398,0,1,0,14,3,1,80,0,4,3,3,3,2,1,2
1,31,2,534,0,20,3,4,1,1910,1,1,66,3,3,4,3,2,9824,22908,3,1,0,12,3,1,80,0,12,2,3,1,0,0,0
0,42,2,1474,0,5,2,5,1,1912,2,1,97,3,1,6,3,2,2093,9260,4,1,0,17,3,4,80,1,8,4,3,2,2,2,0
1,22,2,1368,0,4,1,0,1,1914,3,1,99,2,1,6,3,1,3894,9129,5,1,0,16,3,3,80,0,4,3,3,2,2,1,2
0,48,1,163,2,2,5,2,1,1915,2,0,37,3,2,2,4,2,4051,19658,2,1,0,14,3,1,80,1,14,2,3,9,7,6,7
0,41,0,267,2,10,2,4,1,1917,4,1,56,3,2,2,4,1,6230,13430,7,1,0,14,3,4,80,0,16,3,3,14,3,1,10
0,39,2,443,0,8,1,4,1,1920,3,0,48,3,1,6,3,2,3755,17872,1,1,0,11,3,1,80,1,8,3,3,8,3,0,7
0,31,1,828,2,2,1,4,1,1921,2,1,77,3,2,2,4,1,6582,8346,4,1,1,13,3,3,80,0,10,2,4,6,5,0,5
0,42,1,319,0,24,3,3,1,1922,4,1,56,3,3,5,1,2,7406,6950,1,1,1,21,4,4,80,1,10,5,2,10,9,5,8
1,26,2,426,1,17,4,4,1,1924,2,0,58,3,1,0,3,0,2741,22808,0,1,1,11,3,2,80,1,8,2,2,7,7,1,0
0,29,1,232,0,19,3,0,1,1925,4,1,34,3,2,5,4,0,4262,22645,4,1,0,12,3,2,80,2,8,2,4,3,2,1,2
0,33,1,922,0,1,5,3,1,1926,1,0,95,4,4,8,3,0,16184,22578,4,1,0,19,3,3,80,1,10,2,3,6,1,0,5
0,31,1,688,2,7,3,4,1,1927,3,1,44,2,3,3,4,0,11557,25291,9,1,0,21,4,3,80,1,10,3,2,5,4,0,1
1,18,2,1306,2,5,3,2,1,1928,2,1,69,3,1,1,2,1,1878,8059,1,1,1,14,3,4,80,0,0,3,3,0,0,0,0
0,40,0,1094,2,28,3,5,1,1929,3,1,58,1,3,2,1,0,10932,11373,3,1,0,15,3,3,80,1,20,2,3,1,0,0,1
0,41,0,509,0,2,4,5,1,1930,1,0,62,2,2,4,3,1,6811,2112,2,1,1,17,3,1,80,0,10,3,3,8,7,0,7
0,26,1,775,2,29,2,3,1,1931,1,1,45,3,2,2,3,0,4306,4267,5,1,0,12,3,1,80,2,8,5,3,0,0,0,0
0,35,1,195,2,1,3,3,1,1932,1,0,80,3,2,2,3,1,4859,6698,1,1,0,16,3,4,80,0,5,3,3,5,4,0,3
0,34,1,258,2,21,4,4,1,1933,4,1,74,4,2,2,4,1,5337,19921,1,1,0,12,3,4,80,0,10,3,3,10,7,5,7
0,37,1,799,0,1,3,0,1,1935,2,0,59,3,3,5,4,1,7491,23848,4,1,0,17,3,4,80,0,12,3,4,6,5,1,2
0,46,2,1034,0,18,1,3,1,1936,1,0,86,3,3,4,3,2,10527,8984,5,1,0,11,3,4,80,0,28,3,2,2,2,1,2
0,41,1,1276,2,2,5,4,1,1937,2,0,91,3,4,3,1,2,16595,5626,7,1,0,16,3,2,80,1,22,2,3,18,16,11,8
0,37,0,142,2,9,4,3,1,1938,1,1,69,3,3,2,2,0,8834,24666,1,1,0,13,3,4,80,1,9,6,3,9,5,7,7
0,52,1,956,0,6,2,0,1,1939,4,1,78,3,2,7,1,0,5577,22087,3,1,1,12,3,2,80,2,18,3,3,10,9,6,9
1,32,0,1474,2,11,4,5,1,1940,4,1,60,4,2,2,3,2,4707,23914,8,1,0,12,3,4,80,0,6,2,3,4,2,1,2
0,38,1,1495,0,10,3,3,1,1942,3,0,76,3,2,4,3,2,9824,22174,3,1,0,19,3,3,80,1,18,4,3,1,0,0,0
0,37,1,446,0,1,4,4,1,1943,2,0,65,3,2,5,2,2,6447,15701,6,1,0,12,3,2,80,1,8,2,2,6,5,4,3
0,24,1,823,0,17,2,5,1,1947,4,1,94,2,1,6,2,2,2127,9100,1,1,0,21,4,4,80,1,1,2,3,1,0,0,0
0,50,2,1246,1,3,3,3,1,1948,1,1,99,3,5,3,2,2,18200,7999,1,1,0,11,3,3,80,1,32,2,3,32,5,10,7
0,25,1,622,2,13,1,3,1,1949,2,1,40,3,1,1,3,2,2096,26376,1,1,0,11,3,3,80,0,7,1,3,7,4,0,6
1,30,2,448,2,12,4,4,1,1951,2,1,74,2,1,1,1,2,2033,14470,1,1,0,18,3,3,80,1,1,2,4,1,0,0,0
0,34,1,254,0,1,2,4,1,1952,2,1,83,2,1,7,4,2,3622,22794,1,1,1,13,3,4,80,1,6,3,3,6,5,1,3
1,31,1,1365,2,13,4,3,1,1953,2,1,46,3,2,2,1,0,4233,11512,2,1,0,17,3,3,80,0,9,2,1,3,1,1,2
0,31,1,525,2,6,4,3,1,1955,1,1,66,4,2,2,4,0,5460,6219,4,1,0,22,4,4,80,2,13,4,4,7,7,5,7
0,27,1,798,0,6,4,3,1,1956,1,0,66,2,1,7,3,0,2187,5013,0,1,0,12,3,3,80,2,6,5,2,5,3,0,3
0,20,1,959,0,1,3,4,1,1958,4,0,83,2,1,7,2,1,2836,11757,1,1,0,13,3,4,80,0,1,0,4,1,0,0,0
0,42,1,622,0,2,4,4,1,1959,3,0,81,3,2,4,4,2,4089,5718,1,1,0,13,3,2,80,2,10,4,3,10,2,2,2
0,43,1,782,0,6,4,5,1,1960,2,1,50,2,4,8,4,0,16627,2671,4,1,1,14,3,3,80,1,21,3,2,1,0,0,0
0,38,1,362,0,1,1,4,1,1961,3,0,43,3,1,7,1,1,2619,14561,3,1,0,17,3,4,80,0,8,3,2,0,0,0,0
0,43,2,1001,0,9,5,3,1,1962,4,1,72,3,2,6,3,0,5679,19627,3,1,1,13,3,2,80,1,10,3,3,8,7,4,7
0,48,1,1236,0,1,4,4,1,1963,4,0,40,2,4,3,1,2,15402,17997,7,1,0,11,3,1,80,1,21,3,1,3,2,0,2
0,44,1,1112,1,1,4,4,1,1964,1,0,50,2,2,0,3,1,5985,26894,4,1,0,11,3,2,80,0,10,1,4,2,2,0,2
0,34,1,204,2,14,3,0,1,1965,3,0,31,3,1,1,3,0,2579,2912,1,1,1,18,3,4,80,2,8,3,3,8,2,0,6
1,27,1,1420,2,2,1,2,1,1966,3,1,85,3,1,1,1,0,3041,16346,0,1,0,11,3,2,80,1,5,3,3,4,3,0,2
0,44,1,1315,0,3,4,5,1,1968,4,1,35,3,5,3,4,2,19513,9358,4,1,1,12,3,1,80,1,26,2,4,2,2,0,1
0,22,1,604,0,6,1,3,1,1969,1,1,69,3,1,7,3,2,2773,12145,0,1,0,20,4,4,80,0,3,3,3,2,2,2,2
0,33,1,1216,2,8,4,2,1,1970,3,1,39,3,2,2,3,0,7104,20431,0,1,0,12,3,4,80,0,6,3,3,5,0,1,2
0,32,1,646,0,9,4,4,1,1971,1,0,92,3,2,7,4,2,6322,18089,1,1,1,12,3,4,80,1,6,2,2,6,4,0,5
0,30,2,160,0,3,3,3,1,1972,3,0,71,3,1,7,3,0,2083,22653,1,1,0,20,4,3,80,1,1,2,3,1,0,0,0
0,53,1,238,2,1,1,3,1,1973,4,0,34,3,2,2,1,1,8381,7507,7,1,0,20,4,4,80,0,18,2,4,14,7,8,10
1,45,2,306,2,26,4,4,1,1975,1,0,100,3,2,2,1,2,4286,5630,2,1,0,14,3,4,80,2,5,4,3,1,1,0,0
0,26,1,991,0,6,3,4,1,1976,3,0,71,3,1,6,4,2,2659,17759,1,1,1,13,3,3,80,1,3,2,3,3,2,0,2
0,37,1,482,0,3,3,5,1,1977,3,1,36,3,3,5,3,2,9434,9606,1,1,0,15,3,3,80,1,10,2,3,10,7,7,8
0,54,1,397,1,19,4,3,1,1981,3,1,88,3,3,0,2,2,10725,6729,2,1,0,15,3,3,80,1,16,1,4,9,7,7,1
0,36,1,913,0,9,2,3,1,1982,2,1,48,2,2,5,2,0,8847,13934,2,1,1,11,3,3,80,1,13,2,3,3,2,0,2
1,20,1,1362,0,10,1,3,1,1984,4,1,32,3,1,7,3,1,1009,26999,1,1,1,11,3,4,80,0,1,5,3,1,0,1,1
0,23,1,885,0,4,3,3,1,1987,1,1,58,4,1,7,1,2,2819,8544,2,1,0,16,3,1,80,1,5,3,4,3,2,0,2
0,25,1,810,2,8,3,4,1,1988,4,1,57,4,2,2,2,2,4851,15678,0,1,0,22,4,3,80,1,4,4,3,3,2,1,2
0,38,1,243,2,7,4,2,1,1989,4,0,46,2,2,2,4,1,4028,7791,0,1,0,20,4,1,80,0,8,2,3,7,7,0,5
0,29,2,806,0,1,4,4,1,1990,2,1,76,1,1,7,4,0,2720,18959,1,1,0,18,3,4,80,1,10,5,3,10,7,2,8
0,27,2,1410,2,3,1,3,1,1992,4,0,71,4,2,2,4,0,4647,16673,1,1,1,20,4,2,80,2,6,3,3,6,5,0,4
0,37,1,1225,0,10,2,4,1,1993,4,1,80,4,1,7,4,1,4680,15232,3,1,0,17,3,1,80,0,4,2,3,1,0,0,0
0,50,1,1207,0,28,1,3,1,1994,4,1,74,4,1,6,3,2,3221,3297,1,1,1,11,3,3,80,3,20,3,3,20,8,3,8
0,34,1,1442,0,9,3,3,1,1995,4,0,46,2,3,4,2,1,8621,17654,1,1,0,14,3,2,80,0,9,3,4,8,7,7,7
1,24,1,693,2,3,2,4,1,1996,1,0,65,3,2,2,3,1,4577,24785,9,1,0,14,3,1,80,0,4,3,3,2,2,2,0
0,39,1,408,0,2,4,0,1,1997,4,0,80,2,2,4,3,1,4553,20978,1,1,0,11,3,1,80,0,20,4,3,20,7,11,10
0,32,1,1018,0,3,2,4,1,2002,3,0,39,3,3,8,4,1,11159,19373,3,1,0,15,3,4,80,0,10,6,3,7,7,7,7
0,40,2,580,2,5,4,4,1,2004,4,1,48,2,3,2,1,2,10475,23772,5,1,1,21,4,3,80,1,20,2,3,18,13,1,12
0,41,1,427,1,10,4,1,1,2006,2,1,73,2,5,3,4,0,19141,8861,3,1,0,15,3,2,80,3,23,2,2,21,6,12,6
0,60,1,1179,2,16,4,2,1,2007,1,1,84,3,2,2,1,1,5405,11924,8,1,0,14,3,4,80,0,10,1,3,2,2,2,2
0,27,2,294,0,10,2,4,1,2008,4,1,32,3,3,5,1,0,8793,4809,1,1,0,21,4,3,80,2,9,4,2,9,7,1,7
0,41,1,314,1,1,3,1,1,2009,4,1,59,2,5,3,3,2,19189,19562,1,1,0,12,3,2,80,1,22,3,3,22,7,2,10
0,50,1,316,2,8,4,2,1,2010,4,1,54,3,1,1,2,2,3875,9983,7,1,0,15,3,4,80,1,4,2,3,2,2,2,2
1,28,1,654,0,1,2,4,1,2011,1,0,67,1,1,7,2,1,2216,3872,7,1,1,13,3,4,80,0,10,4,3,7,7,3,7
0,36,0,427,0,8,3,4,1,2012,1,0,63,4,3,8,1,2,11713,20335,9,1,0,14,3,1,80,1,10,2,3,8,7,0,5
0,38,1,168,0,1,3,4,1,2013,3,0,81,3,3,5,3,1,7861,15397,4,1,1,14,3,4,80,0,10,4,4,1,0,0,0
0,44,0,381,0,24,3,3,1,2014,1,1,49,1,1,6,3,1,3708,2104,2,1,0,14,3,3,80,0,9,5,3,5,2,1,4
0,30,1,501,2,27,5,2,1,2016,3,1,99,3,2,2,4,0,5304,25275,7,1,0,23,4,4,80,1,10,2,2,8,7,7,7
0,29,1,1396,2,10,3,4,1,2017,3,1,99,3,1,1,3,1,2642,2755,1,1,0,11,3,3,80,0,1,6,3,1,0,0,0
1,42,2,933,0,19,3,3,1,2018,3,1,57,4,1,7,3,0,2759,20366,6,1,1,12,3,4,80,0,7,2,3,2,2,2,2
0,43,2,775,2,15,3,4,1,2019,4,1,47,2,2,2,4,2,6804,23683,3,1,0,18,3,3,80,1,7,5,3,2,2,2,2
0,56,1,832,0,9,3,3,1,2023,3,1,81,3,4,4,4,2,11103,20420,7,1,0,11,3,3,80,0,30,1,2,10,7,1,1
0,29,1,1090,2,10,3,2,1,2026,4,1,83,3,1,1,2,0,2297,17967,1,1,0,14,3,4,80,2,2,2,3,2,2,2,2
0,53,1,346,0,6,3,4,1,2027,4,1,86,3,2,6,4,1,2450,10919,2,1,0,17,3,4,80,0,19,4,3,2,2,2,2
0,35,0,1225,0,2,4,4,1,2028,4,0,61,3,2,4,1,0,5093,4761,2,1,0,11,3,1,80,1,16,2,4,1,0,0,0
0,32,2,430,0,24,4,4,1,2029,1,1,80,3,2,6,4,2,5309,21146,1,1,0,15,3,4,80,2,10,2,3,10,8,4,7
0,38,1,268,0,2,5,3,1,2030,4,1,92,3,1,7,3,2,3057,20471,6,1,1,13,3,2,80,1,6,0,1,1,0,0,1
0,34,1,167,0,8,5,4,1,2031,2,0,32,3,2,5,1,0,5121,4187,3,1,0,14,3,3,80,1,7,3,3,0,0,0,0
0,52,1,621,2,3,4,2,1,2032,3,1,31,2,4,3,1,2,16856,10084,1,1,0,11,3,1,80,0,34,3,4,34,6,1,16
1,33,1,527,0,1,4,5,1,2033,4,1,63,3,1,7,4,1,2686,5207,1,1,1,13,3,3,80,0,10,2,2,10,9,7,8
0,25,1,883,2,26,1,3,1,2034,3,0,32,3,2,2,4,1,6180,22807,1,1,0,23,4,2,80,0,6,5,2,6,5,1,4
0,23,1,310,0,10,1,3,1,2036,1,1,79,4,1,7,3,1,3505,19630,1,1,0,18,3,4,80,0,2,3,3,2,2,0,2
1,55,1,725,0,2,3,3,1,2039,4,1,78,3,5,3,1,2,19859,21199,5,1,1,13,3,4,80,1,24,2,3,5,2,1,4
0,36,0,1434,2,8,4,4,1,2040,1,1,76,2,3,2,1,1,7587,14229,1,1,0,15,3,2,80,0,10,1,3,10,7,0,9
0,34,1,182,0,1,4,4,1,2045,2,0,72,4,1,7,4,1,3280,13551,2,1,0,16,3,3,80,0,10,2,3,4,2,1,3
0,54,1,376,0,19,4,3,1,2046,4,0,95,3,2,5,1,0,5485,22670,9,1,1,11,3,2,80,2,9,4,3,5,3,1,4
0,27,2,829,2,8,1,2,1,2047,3,1,84,3,2,2,4,2,4342,24008,0,1,0,19,3,2,80,1,5,3,3,4,2,1,1
0,38,2,240,0,2,4,4,1,2049,1,0,75,4,2,5,1,1,5980,26085,6,1,1,12,3,4,80,0,17,2,3,15,7,4,12
0,34,1,121,0,2,4,3,1,2050,3,0,86,2,1,7,1,1,4381,7530,1,1,0,11,3,3,80,0,6,3,3,6,5,1,3
0,30,1,921,0,1,3,4,1,2052,4,1,38,1,1,6,3,2,3833,24375,3,1,0,21,4,3,80,2,7,2,3,2,2,0,2
0,40,2,791,0,2,2,3,1,2053,3,0,38,4,2,4,2,2,4244,9931,1,1,0,24,4,4,80,1,8,2,3,8,7,3,7
0,34,1,1111,2,8,2,4,1,2054,3,0,93,3,2,2,1,2,6500,13305,5,1,0,17,3,2,80,1,6,1,3,3,2,1,2
0,42,2,570,0,8,3,4,1,2055,2,1,66,3,5,3,4,0,18430,16225,1,1,0,13,3,2,80,1,24,4,2,24,7,14,9
0,24,0,1092,0,9,3,4,1,2057,3,1,60,2,1,6,2,0,2694,26551,1,1,0,11,3,3,80,3,1,4,3,1,0,0,0
0,50,1,691,0,2,3,3,1,2059,3,1,64,3,4,8,3,2,17639,6881,5,1,0,16,3,4,80,0,30,3,3,4,3,0,3
1,29,1,805,0,1,2,4,1,2060,2,0,36,2,1,6,1,2,2319,6689,1,1,1,11,3,4,80,1,1,1,3,1,0,0,0
1,33,1,118,2,16,3,2,1,2062,1,0,69,3,2,2,1,1,5324,26507,5,1,0,15,3,3,80,0,6,3,3,3,2,0,2
0,36,1,676,0,1,3,5,1,2064,3,0,35,3,2,5,2,2,5228,23361,0,1,0,15,3,1,80,1,10,2,3,9,7,0,5
0,29,1,1252,0,23,2,4,1,2065,3,1,81,4,1,7,3,2,2700,23779,1,1,0,24,4,3,80,1,10,3,3,10,7,0,7
0,35,1,1258,0,1,4,4,1,2067,4,0,40,4,1,7,3,1,2506,13301,3,1,0,13,3,3,80,0,7,0,3,2,2,2,2
0,42,1,932,0,1,2,4,1,2068,4,0,43,2,2,5,4,2,6062,4051,9,1,1,13,3,4,80,1,8,4,3,4,3,0,2
1,28,1,890,0,2,4,3,1,2069,3,1,46,3,1,7,3,1,4382,16374,6,1,0,17,3,4,80,0,5,3,2,2,2,2,1
0,36,1,1041,1,13,3,1,1,2070,3,1,36,3,1,0,2,2,2143,25527,4,1,0,13,3,2,80,1,8,2,3,5,2,0,4
0,30,1,946,0,2,3,3,1,2073,3,0,52,2,2,5,4,1,6877,20234,5,1,1,24,4,2,80,0,12,4,2,0,0,0,0
0,45,1,252,0,2,3,4,1,2074,2,0,95,2,1,7,3,1,2274,6153,1,1,0,14,3,4,80,0,1,3,3,1,0,0,0
0,42,1,933,0,29,3,4,1,2075,2,1,98,3,2,5,2,2,4434,11806,1,1,0,13,3,4,80,1,10,3,2,9,8,7,8
0,38,2,471,0,12,3,4,1,2076,1,1,45,2,2,4,1,0,6288,4284,2,1,0,15,3,3,80,1,13,3,2,4,3,1,2
0,34,2,702,0,16,4,4,1,2077,3,0,100,2,1,7,4,1,2553,8306,1,1,0,16,3,3,80,0,6,3,3,5,2,1,3
1,49,1,1184,2,11,3,2,1,2078,3,0,43,3,3,2,4,2,7654,5860,1,1,0,18,3,1,80,2,9,3,4,9,8,7,7
1,55,1,436,2,2,1,3,1,2079,3,1,37,3,2,2,4,1,5160,21519,4,1,0,16,3,3,80,0,12,3,2,9,7,7,3
0,43,1,589,0,14,2,4,1,2080,2,1,94,3,4,8,1,2,17159,5200,6,1,0,24,4,3,80,1,22,3,3,4,1,1,0
0,27,1,269,0,5,1,0,1,2081,3,1,42,2,3,8,4,0,12808,8842,1,1,1,16,3,2,80,1,9,3,3,9,8,0,8
0,35,1,950,0,7,3,5,1,2082,3,1,59,3,3,5,3,1,10221,18869,3,1,0,21,4,2,80,0,17,3,4,8,5,1,6
0,28,1,760,2,2,4,2,1,2083,2,0,81,3,2,2,2,2,4779,3698,1,1,1,20,4,1,80,0,8,2,3,8,7,7,5
1,26,2,887,0,5,2,3,1,2085,3,0,88,2,1,7,3,2,2366,20898,1,1,1,14,3,1,80,1,8,2,3,8,7,1,7
0,27,0,443,0,3,3,3,1,2086,4,1,50,3,1,7,4,2,1706,16571,1,1,0,11,3,3,80,3,0,6,2,0,0,0,0
0,51,1,1318,2,26,4,2,1,2087,1,0,66,3,4,3,3,2,16307,5594,2,1,0,14,3,3,80,1,29,2,2,20,6,4,17
0,44,1,625,0,4,3,3,1,2088,4,1,50,3,2,4,2,1,5933,5197,9,1,0,12,3,4,80,0,10,2,2,5,2,2,3
0,25,1,180,0,2,1,3,1,2089,1,1,65,4,1,7,1,1,3424,21632,7,1,0,13,3,3,80,0,6,3,2,4,3,0,1
0,36,1,928,2,1,2,4,1,2092,2,1,56,3,2,2,4,2,6201,2823,1,1,1,14,3,4,80,1,18,1,2,18,14,4,11
0,30,2,1012,0,5,4,4,1,2094,2,1,75,2,1,7,4,0,3761,2373,9,1,0,12,3,2,80,1,10,3,2,5,4,0,3
0,45,1,930,2,9,3,2,1,2096,4,1,74,3,3,2,1,0,10761,19239,4,1,1,12,3,3,80,1,18,2,3,5,4,0,2
0,32,1,638,0,8,2,3,1,2097,3,0,91,4,2,7,3,2,5175,22162,5,1,0,12,3,3,80,1,9,3,2,5,3,1,3
0,52,2,890,0,25,4,3,1,2098,3,0,81,2,4,5,4,2,13826,19028,3,1,0,22,4,3,80,0,31,3,3,9,8,0,0
0,37,1,342,2,16,4,2,1,2099,4,1,66,2,2,2,3,0,6334,24558,4,1,0,19,3,4,80,2,9,2,3,1,0,0,0
0,28,1,1169,1,8,2,3,1,2100,2,1,63,2,1,0,4,0,4936,23965,1,1,0,13,3,4,80,1,6,6,3,5,1,0,4
0,22,1,1230,0,1,2,4,1,2101,4,1,33,2,2,5,4,2,4775,19146,6,1,0,22,4,1,80,2,4,2,1,2,2,2,2
0,44,1,986,0,8,4,4,1,2102,1,1,62,4,1,6,4,2,2818,5044,2,1,1,24,4,3,80,1,10,2,2,3,2,0,2
0,42,2,1271,0,2,1,3,1,2103,2,1,35,3,1,7,4,1,2515,9068,5,1,1,14,3,4,80,0,8,2,3,2,1,2,2
1,35,2,130,0,25,4,4,1,2107,4,0,96,3,1,7,2,0,2022,16612,1,1,1,19,3,1,80,1,10,3,2,10,2,7,8
0,32,2,379,2,5,2,4,1,2112,2,1,48,3,2,2,2,2,6524,8891,1,1,0,14,3,4,80,1,10,3,3,10,8,5,3
0,38,1,395,2,9,3,2,1,2113,2,1,98,2,1,1,2,2,2899,12102,0,1,0,19,3,4,80,1,3,3,3,2,2,1,2
0,42,1,1265,0,3,3,4,1,2114,3,0,95,4,2,6,4,2,5231,23726,2,1,1,13,3,2,80,1,17,1,2,5,3,1,3
0,31,1,1222,0,11,4,4,1,2115,4,1,48,3,1,7,4,2,2356,14871,3,1,1,19,3,2,80,1,8,2,3,6,4,0,2
1,29,1,341,2,1,3,3,1,2116,2,0,48,2,1,1,3,0,2800,23522,6,1,1,19,3,3,80,3,5,3,3,3,2,0,2
0,53,1,868,2,8,3,2,1,2117,1,1,73,3,4,2,4,2,11836,22789,5,1,0,14,3,3,80,1,28,3,3,2,0,2,2
0,37,2,1231,2,21,2,3,1,2119,3,0,54,3,1,1,4,2,2973,21222,5,1,0,15,3,2,80,1,10,3,3,5,4,0,0
0,53,1,102,0,23,4,4,1,2120,4,0,72,3,4,8,4,1,14275,20206,6,1,0,18,3,3,80,0,33,0,3,12,9,3,8
0,43,2,422,0,1,3,4,1,2121,4,0,33,3,2,4,4,2,5562,21782,4,1,0,13,3,2,80,1,12,2,2,5,2,2,2
0,47,1,249,2,2,2,2,1,2122,3,0,35,3,2,2,4,2,4537,17783,0,1,1,22,4,1,80,1,8,2,3,7,6,7,7
0,37,0,1252,2,19,2,3,1,2123,1,1,32,3,3,2,2,1,7642,4814,1,1,1,13,3,4,80,0,10,2,3,10,0,0,9
0,50,0,881,0,2,4,4,1,2124,1,1,98,3,4,3,1,0,17924,4544,1,1,0,11,3,4,80,1,31,3,3,31,6,14,7
0,39,1,1383,1,2,3,4,1,2125,4,0,42,2,2,0,4,2,5204,7790,8,1,0,11,3,3,80,2,13,2,3,5,4,0,4
0,33,1,1075,1,3,2,1,1,2126,4,1,57,3,1,0,2,0,2277,22650,3,1,1,11,3,3,80,1,7,4,4,4,3,0,3
1,32,1,374,0,25,4,4,1,2127,1,1,87,3,1,6,4,1,2795,18016,1,1,1,24,4,3,80,0,1,2,1,1,0,0,1
0,29,1,1086,0,7,1,3,1,2128,1,0,62,2,1,6,4,0,2532,6054,6,1,0,14,3,3,80,3,8,5,3,4,3,0,3
0,44,1,661,0,9,2,4,1,2129,2,1,61,3,1,7,1,2,2559,7508,1,1,1,13,3,4,80,0,8,0,3,8,7,7,1
0,28,1,821,2,5,4,3,1,2130,1,1,98,3,2,2,4,1,4908,24252,1,1,0,14,3,2,80,0,4,3,3,4,2,0,2
1,58,2,781,0,2,1,4,1,2131,4,1,57,2,1,6,4,0,2380,13384,9,1,1,14,3,4,80,1,3,3,2,1,0,0,0
1,21,1,1427,0,18,1,5,1,2134,4,0,65,3,1,7,4,1,2693,8870,1,1,0,19,3,1,80,0,1,3,2,1,0,0,0
0,36,1,1425,0,14,1,4,1,2135,3,1,68,3,2,4,4,2,6586,4821,0,1,1,17,3,1,80,1,17,2,2,16,8,4,11
0,47,1,1454,2,2,4,4,1,2136,4,0,65,2,1,1,4,1,3294,13137,1,1,1,18,3,1,80,0,3,3,2,3,2,1,2
1,41,1,1085,0,2,4,4,1,2138,2,0,57,1,1,6,4,0,2778,17725,4,1,1,13,3,3,80,1,10,1,2,7,7,1,0
0,28,1,995,0,9,3,3,1,2139,3,0,77,3,1,7,3,0,2377,9834,5,1,0,18,3,2,80,1,6,2,3,2,2,2,2
1,39,1,1122,0,6,3,3,1,2140,4,1,70,3,1,6,1,2,2404,4303,7,1,1,21,4,4,80,0,8,2,1,2,2,2,2
0,34,1,546,0,10,3,4,1,2142,2,1,83,3,1,6,2,0,2008,6896,1,1,0,14,3,2,80,2,1,3,3,1,0,1,0
0,42,1,462,2,14,2,3,1,2143,3,0,68,2,2,2,3,1,6244,7824,7,1,0,17,3,1,80,0,10,6,3,5,4,0,3
0,33,1,1198,0,1,4,5,1,2144,3,1,100,2,1,7,1,1,2799,3339,3,1,1,11,3,2,80,0,6,1,3,3,2,0,2
0,58,1,1272,0,5,3,0,1,2145,3,0,37,2,3,4,2,0,10552,9255,2,1,1,13,3,4,80,1,24,3,3,6,0,0,4
0,31,1,154,2,7,4,4,1,2146,2,1,41,2,1,1,3,2,2329,11737,3,1,0,15,3,2,80,0,13,2,4,7,7,5,2
0,35,1,1137,0,21,1,4,1,2147,4,0,51,3,2,4,4,2,4014,19170,1,1,1,25,4,4,80,1,10,2,1,10,6,0,7
0,49,1,527,0,8,2,5,1,2148,1,0,51,3,3,6,2,2,7403,22477,4,1,0,11,3,3,80,1,29,3,2,26,9,1,7
0,48,1,1469,0,20,4,3,1,2149,4,1,51,3,1,7,3,2,2259,5543,4,1,0,17,3,1,80,2,13,2,2,0,0,0,0
0,31,0,1188,2,20,2,2,1,2150,4,0,45,3,2,2,3,2,6932,24406,1,1,0,13,3,4,80,1,9,2,2,9,8,0,0
0,36,1,188,0,7,4,5,1,2151,2,1,65,3,1,7,4,1,4678,23293,2,1,0,18,3,3,80,0,8,6,3,6,2,0,1
0,38,1,1333,0,1,3,0,1,2152,4,0,80,3,3,8,1,2,13582,16292,1,1,0,13,3,2,80,1,15,3,3,15,12,5,11
1,25,1,867,2,19,2,2,1,2154,3,1,36,2,1,1,2,2,2413,18798,1,1,1,18,3,3,80,3,1,2,3,1,0,0,0
0,40,1,658,2,10,4,2,1,2155,1,1,67,2,3,2,2,0,9705,20652,2,1,0,12,3,2,80,1,11,2,2,1,0,0,0
0,26,2,1283,2,1,3,3,1,2156,3,1,52,2,2,2,1,1,4294,11148,1,1,0,12,3,2,80,0,7,2,3,7,7,0,7
0,41,1,263,0,6,3,3,1,2157,4,1,59,3,1,6,1,1,4721,3119,2,1,1,13,3,3,80,0,20,3,3,18,13,2,17
0,36,1,938,0,2,4,3,1,2158,3,1,79,3,1,6,3,1,2519,12287,4,1,0,21,4,3,80,0,16,6,3,11,8,3,9
1,19,1,419,2,21,3,5,1,2159,4,1,37,2,1,1,2,1,2121,9947,1,1,1,13,3,2,80,0,1,3,4,1,0,0,0
1,20,1,129,0,4,3,0,1,2160,1,1,84,3,1,6,1,1,2973,13008,1,1,0,19,3,2,80,0,1,2,3,1,0,0,0
0,31,1,616,0,12,3,3,1,2161,4,0,41,3,2,4,4,2,5855,17369,0,1,1,11,3,3,80,2,10,2,1,9,7,8,5
0,40,2,1469,0,9,4,3,1,2162,4,1,35,3,1,7,2,0,3617,25063,8,1,1,14,3,4,80,1,3,2,3,1,1,0,0
